method: org.apache.fop.fonts.type1.PFMFile.getCharWidth:681953941
903679 -> 903680
903681 -> 903682
903679 -> 903683
903680 -> 903684
903682 -> 903685
903683 -> 903686
903684 -> 903687
903685 -> 903688
903686 -> 903689
903687 -> 903690
903688 -> 903691
903689 -> 903692
903690 -> 903693
903691 -> 903694
903692 -> 903695
903693 -> 903696
903694 -> 903697
903695 -> 903698
903696 -> 903699
903697 -> 903700
903698 -> 903701
903699 -> 903702
903700 -> 903703
903701 -> 903704
903699 -> 903705
