method: org.apache.fop.fo.flow.table.CollapsingBorderResolver$Resolver.startPart:150229999
207518 -> 207519
207520 -> 207521
207522 -> 207523
207519 -> 207524
207521 -> 207525
207523 -> 207526
207524 -> 207527
207525 -> 207528
207526 -> 207529
207527 -> 207530
207528 -> 207531
207529 -> 207532
207530 -> 207533
207531 -> 207534
207532 -> 207535
207533 -> 207536
207534 -> 207537
207535 -> 207538
207533 -> 207539
