method: org.apache.fop.fo.properties.CommonBorderPaddingBackground.getIPPaddingAndBorder:737142246
0(737142246) -> 0(1492657549) 
this(737142246) -> this(1492657549) 
context(737142246) -> context(1492657549) 
0(1492657549) -> 0(191461789) 
this(1492657549) -> this(191461789) 
context(1492657549) -> context(191461789) 
0(191461789) -> 0(967784517) 
this(191461789) -> this(967784517) 
context(191461789) -> context(967784517) 
0(967784517) -> 0(849376274) 
this(967784517) -> this(849376274) 
context(967784517) -> context(849376274) 
0(849376274) -> 0(-849376274) 
this(849376274) -> this(-849376274) 
context(849376274) -> context(-849376274) 
0(-849376274) -> 0(263598912) 
this(-849376274) -> this(263598912) 
context(-849376274) -> context(263598912) 
0(263598912) -> 0(-263598912) 
this(263598912) -> this(-263598912) 
context(263598912) -> context(-263598912) 
0(-263598912) -> 0(48150223) 
this(-263598912) -> this(48150223) 
context(-263598912) -> context(48150223) 
0(48150223) -> 0(1639985371) 
this(48150223) -> this(1639985371) 
context(48150223) -> context(1639985371) 
0(1639985371) -> 0(-1639985371) 
this(1639985371) -> this(-1639985371) 
context(1639985371) -> context(-1639985371) 
0(-1639985371) -> 0(281521152) 
this(-1639985371) -> this(281521152) 
context(-1639985371) -> context(281521152) 
0(281521152) -> 0(1635688736) 
this(281521152) -> this(1635688736) 
context(281521152) -> context(1635688736) 
0(1635688736) -> 0(-1635688736) 
this(1635688736) -> this(-1635688736) 
context(1635688736) -> context(-1635688736) 
0(-1635688736) -> 0(1082420705) 
this(-1635688736) -> this(1082420705) 
context(-1635688736) -> context(1082420705) 
0(1082420705) -> 0(910815198) 
this(1082420705) -> this(910815198) 
context(1082420705) -> context(910815198) 
0(910815198) -> 0(-737142246) 
this(910815198) -> this(-737142246) 
context(910815198) -> context(-737142246) 
0(910815198) -> .return(-737142246) 
