method: org.apache.fop.render.afp.fonts.FopCharacterSet.getDescender:1135618828
1800772 -> 1800773
1800774 -> 1800775
1800772 -> 1800776
1800773 -> 1800777
1800775 -> 1800778
1800776 -> 1800779
1800777 -> 1800780
1800778 -> 1800781
1800779 -> 1800782
1800780 -> 1800783
1800781 -> 1800784
1800782 -> 1800785
1800783 -> 1800786
1800784 -> 1800787
1800785 -> 1800788
1800786 -> 1800789
1800787 -> 1800790
1800788 -> 1800791
1800789 -> 1800792
1800790 -> 1800793
1800791 -> 1800794
1800789 -> 1800795
