method: org.apache.fop.render.awt.AWTRenderer.<init>:130637241
1843520 -> 1843521
1843522 -> 1843523
1843521 -> 1843524
1843523 -> 1843525
1843524 -> 1843526
1843525 -> 1843527
1843526 -> 1843528
1843527 -> 1843529
1843528 -> 1843530
1843529 -> 1843531
1843530 -> 1843532
1843531 -> 1843533
1843532 -> 1843534
1843533 -> 1843535
1843534 -> 1843536
1843535 -> 1843537
1843534 -> 1843538
