method: org.apache.fop.area.inline.InlineArea.hasUnderline:180374016
84934 -> 84935
84936 -> 84937
84934 -> 84938
84935 -> 84939
84937 -> 84940
84938 -> 84941
84939 -> 84942
84940 -> 84943
84941 -> 84944
84942 -> 84945
84943 -> 84946
84944 -> 84947
84945 -> 84948
84946 -> 84949
84947 -> 84950
84948 -> 84951
84949 -> 84952
84950 -> 84953
84948 -> 84954
