method: org.apache.fop.fo.flow.table.VariableColRowGroupBuilder$6.play:927379116
244323 -> 244324
244325 -> 244326
244327 -> 244328
244324 -> 244329
244326 -> 244330
244328 -> 244331
244329 -> 244332
244330 -> 244333
244331 -> 244334
244332 -> 244335
244333 -> 244336
244334 -> 244337
244335 -> 244338
244336 -> 244339
244337 -> 244340
244335 -> 244341
