method: org.apache.fop.fonts.FontReader.setResolver:1023727874
789791 -> 789792
789793 -> 789794
789795 -> 789796
789791 -> 789797
789792 -> 789798
789794 -> 789799
789796 -> 789800
789797 -> 789801
789798 -> 789802
789799 -> 789803
789800 -> 789804
789801 -> 789805
789802 -> 789806
789803 -> 789807
789804 -> 789808
789805 -> 789809
789806 -> 789810
789807 -> 789811
789808 -> 789812
789809 -> 789813
789810 -> 789814
789811 -> 789815
789812 -> 789816
789813 -> 789817
789810 -> 789818
