method: org.apache.fop.fonts.truetype.TTFFontLoader.<init>:870215901
866899 -> 866900
866901 -> 866902
866903 -> 866904
866905 -> 866906
866900 -> 866907
866902 -> 866908
866904 -> 866909
866906 -> 866910
866907 -> 866911
866908 -> 866912
866909 -> 866913
866910 -> 866914
866911 -> 866915
866912 -> 866916
866913 -> 866917
866914 -> 866918
866915 -> 866919
866916 -> 866920
866917 -> 866921
866918 -> 866922
866919 -> 866923
866920 -> 866924
866921 -> 866925
866922 -> 866926
866919 -> 866927
