method: org.apache.fop.fonts.Font.getAscender:280808183
775790 -> 775791
775792 -> 775793
775790 -> 775794
775791 -> 775795
775793 -> 775796
775794 -> 775797
775795 -> 775798
775796 -> 775799
775797 -> 775800
775798 -> 775801
775799 -> 775802
775800 -> 775803
775801 -> 775804
775802 -> 775805
775803 -> 775806
775804 -> 775807
775805 -> 775808
775806 -> 775809
775807 -> 775810
775808 -> 775811
775809 -> 775812
775810 -> 775813
775811 -> 775814
775812 -> 775815
775810 -> 775816
