method: org.apache.fop.area.AreaTreeParser$Handler$SpanMaker.<init>:1493521860
44204 -> 44205
44206 -> 44207
44208 -> 44209
44210 -> 44211
44205 -> 44212
44207 -> 44213
44209 -> 44214
44211 -> 44215
44212 -> 44216
44213 -> 44217
44214 -> 44218
44215 -> 44219
44216 -> 44220
44217 -> 44221
44218 -> 44222
44219 -> 44223
44220 -> 44224
44221 -> 44225
44222 -> 44226
44223 -> 44227
44224 -> 44228
44225 -> 44229
44226 -> 44230
44227 -> 44231
44224 -> 44232
