method: org.apache.fop.fonts.base14.TimesBold.getWidth:728449355
0(728449355) -> 0(1087379981) 
this(728449355) -> this(1087379981) 
0(728449355) -> $r0(1087379981) 
0(1087379981) -> 0(509504697) 
this(1087379981) -> this(509504697) 
$r0(1087379981) -> $r0(509504697) 
0(509504697) -> 0(1228141890) 
this(509504697) -> this(1228141890) 
$r0(509504697) -> $r0(1228141890) 
0(1228141890) -> 0(1581767261) 
this(1228141890) -> this(1581767261) 
$r0(1228141890) -> $r0(1581767261) 
0(1581767261) -> 0(1866623587) 
this(1581767261) -> this(1866623587) 
$r0(1581767261) -> $r0(1866623587) 
0(1866623587) -> 0(1901511333) 
this(1866623587) -> this(1901511333) 
$r0(1866623587) -> $r0(1901511333) 
0(1901511333) -> 0(1996822724) 
this(1901511333) -> this(1996822724) 
$r0(1901511333) -> $r0(1996822724) 
0(1996822724) -> 0(-728449355) 
this(1996822724) -> this(-728449355) 
$r0(1996822724) -> $r0(-728449355) 
0(1996822724) -> .return(-728449355) 
