method: org.apache.fop.pdf.PDFEncryptionJCE.initCipher:1456433387
0(1456433387) -> 0(72553022) 
this(1456433387) -> this(72553022) 
0(1456433387) -> hash(72553022) 
0(1456433387) -> key(72553022) 
0(1456433387) -> $r0(72553022) 
0(1456433387) -> $r1(72553022) 
0(72553022) -> 0(1775412905) 
this(72553022) -> this(1775412905) 
hash(72553022) -> hash(1775412905) 
key(72553022) -> key(1775412905) 
$r0(72553022) -> $r0(1775412905) 
$r1(72553022) -> $r1(1775412905) 
0(1775412905) -> 0(79419270) 
this(1775412905) -> this(79419270) 
hash(1775412905) -> hash(79419270) 
key(1775412905) -> key(79419270) 
$r0(1775412905) -> $r0(79419270) 
$r1(1775412905) -> $r1(79419270) 
0(79419270) -> 0(161471805) 
this(79419270) -> this(161471805) 
hash(79419270) -> hash(161471805) 
key(79419270) -> key(161471805) 
$r0(79419270) -> $r0(161471805) 
$r1(79419270) -> $r1(161471805) 
0(161471805) -> 0(-161471805) 
this(161471805) -> this(-161471805) 
key(161471805) -> key(-161471805) 
$r0(161471805) -> $r0(-161471805) 
$r1(161471805) -> $r1(-161471805) 
0(-161471805) -> 0(520632880) 
this(-161471805) -> this(520632880) 
hash(-161471805) -> hash(520632880) 
key(-161471805) -> key(520632880) 
$r0(-161471805) -> $r0(520632880) 
$r1(-161471805) -> $r1(520632880) 
0(520632880) -> 0(1008901761) 
this(520632880) -> this(1008901761) 
hash(520632880) -> hash(1008901761) 
key(520632880) -> key(1008901761) 
$r0(520632880) -> $r0(1008901761) 
$r1(520632880) -> $r1(1008901761) 
0(1008901761) -> 0(394152173) 
this(1008901761) -> this(394152173) 
hash(1008901761) -> hash(394152173) 
key(1008901761) -> key(394152173) 
$r0(1008901761) -> $r0(394152173) 
$r1(1008901761) -> $r1(394152173) 
0(394152173) -> 0(-394152173) 
this(394152173) -> this(-394152173) 
key(394152173) -> key(-394152173) 
$r0(394152173) -> $r0(-394152173) 
$r1(394152173) -> $r1(-394152173) 
0(-394152173) -> 0(706980382) 
this(-394152173) -> this(706980382) 
hash(-394152173) -> hash(706980382) 
key(-394152173) -> key(706980382) 
$r0(-394152173) -> $r0(706980382) 
$r1(-394152173) -> $r1(706980382) 
0(706980382) -> 0(-706980382) 
this(706980382) -> this(-706980382) 
hash(706980382) -> hash(-706980382) 
$r0(706980382) -> $r0(-706980382) 
$r1(706980382) -> $r1(-706980382) 
0(-706980382) -> 0(701534953) 
this(-706980382) -> this(701534953) 
hash(-706980382) -> hash(701534953) 
key(-706980382) -> key(701534953) 
$r0(-706980382) -> $r0(701534953) 
$r1(-706980382) -> $r1(701534953) 
0(701534953) -> 0(-701534953) 
this(701534953) -> this(-701534953) 
hash(701534953) -> hash(-701534953) 
key(701534953) -> key(-701534953) 
$r0(701534953) -> $r0(-701534953) 
0(-701534953) -> 0(1012733041) 
this(-701534953) -> this(1012733041) 
hash(-701534953) -> hash(1012733041) 
key(-701534953) -> key(1012733041) 
$r0(-701534953) -> $r0(1012733041) 
$r1(-701534953) -> $r1(1012733041) 
0(1012733041) -> 0(-1456433387) 
this(1012733041) -> this(-1456433387) 
hash(1012733041) -> hash(-1456433387) 
key(1012733041) -> key(-1456433387) 
$r0(1012733041) -> $r0(-1456433387) 
$r1(1012733041) -> $r1(-1456433387) 
$r1(1012733041) -> .return(-1456433387) 
