method: org.apache.fop.fo.flow.BlockContainer.getInlineProgressionDimension:378119976
0(378119976) -> 0(1469059873) 
this(378119976) -> this(1469059873) 
0(378119976) -> $r0(1469059873) 
0(1469059873) -> 0(739380135) 
this(1469059873) -> this(739380135) 
$r0(1469059873) -> $r0(739380135) 
0(739380135) -> 0(1421547403) 
this(739380135) -> this(1421547403) 
$r0(739380135) -> $r0(1421547403) 
0(1421547403) -> 0(-378119976) 
this(1421547403) -> this(-378119976) 
$r0(1421547403) -> $r0(-378119976) 
$r0(1421547403) -> .return(-378119976) 
