method: org.apache.fop.render.xml.XMLRenderer.addAreaAttributes:943145725
0(943145725) -> 0(2132607571) 
this(943145725) -> this(2132607571) 
area(943145725) -> area(2132607571) 
0(943145725) -> $r0(2132607571) 
0(943145725) -> $r1(2132607571) 
0(2132607571) -> 0(1233377367) 
this(2132607571) -> this(1233377367) 
area(2132607571) -> area(1233377367) 
$r0(2132607571) -> $r0(1233377367) 
$r1(2132607571) -> $r1(1233377367) 
0(1233377367) -> 0(184568762) 
this(1233377367) -> this(184568762) 
area(1233377367) -> area(184568762) 
$r0(1233377367) -> $r0(184568762) 
$r1(1233377367) -> $r1(184568762) 
0(184568762) -> 0(-184568762) 
this(184568762) -> this(-184568762) 
area(184568762) -> area(-184568762) 
$r0(184568762) -> $r0(-184568762) 
$r1(184568762) -> $r1(-184568762) 
0(-184568762) -> 0(1080796666) 
this(-184568762) -> this(1080796666) 
area(-184568762) -> area(1080796666) 
$r0(-184568762) -> $r0(1080796666) 
$r1(-184568762) -> $r1(1080796666) 
0(1080796666) -> 0(952031377) 
this(1080796666) -> this(952031377) 
area(1080796666) -> area(952031377) 
$r0(1080796666) -> $r0(952031377) 
$r1(1080796666) -> $r1(952031377) 
0(952031377) -> 0(-952031377) 
this(952031377) -> this(-952031377) 
area(952031377) -> area(-952031377) 
$r0(952031377) -> $r0(-952031377) 
$r1(952031377) -> $r1(-952031377) 
0(-952031377) -> 0(2038183089) 
this(-952031377) -> this(2038183089) 
area(-952031377) -> area(2038183089) 
$r0(-952031377) -> $r0(2038183089) 
$r1(-952031377) -> $r1(2038183089) 
0(2038183089) -> 0(768511696) 
this(2038183089) -> this(768511696) 
area(2038183089) -> area(768511696) 
$r0(2038183089) -> $r0(768511696) 
$r1(2038183089) -> $r1(768511696) 
0(768511696) -> 0(-768511696) 
this(768511696) -> this(-768511696) 
area(768511696) -> area(-768511696) 
$r0(768511696) -> $r0(-768511696) 
$r1(768511696) -> $r1(-768511696) 
0(-768511696) -> 0(1409421614) 
this(-768511696) -> this(1409421614) 
area(-768511696) -> area(1409421614) 
$r0(-768511696) -> $r0(1409421614) 
$r1(-768511696) -> $r1(1409421614) 
0(1409421614) -> 0(498370938) 
this(1409421614) -> this(498370938) 
area(1409421614) -> area(498370938) 
$r0(1409421614) -> $r0(498370938) 
$r1(1409421614) -> $r1(498370938) 
0(1409421614) -> 0(1431794839) 
this(1409421614) -> this(1431794839) 
area(1409421614) -> area(1431794839) 
$r0(1409421614) -> $r0(1431794839) 
$r1(1409421614) -> $r1(1431794839) 
0(1431794839) -> 0(-1431794839) 
