method: org.apache.fop.area.Trait$TraitInfo.getName:734421915
0(734421915) -> 0(708993560) 
this(734421915) -> this(708993560) 
0(734421915) -> $r0(708993560) 
0(708993560) -> 0(1482084172) 
this(708993560) -> this(1482084172) 
$r0(708993560) -> $r0(1482084172) 
0(1482084172) -> 0(725857251) 
this(1482084172) -> this(725857251) 
$r0(1482084172) -> $r0(725857251) 
0(725857251) -> 0(-734421915) 
this(725857251) -> this(-734421915) 
$r0(725857251) -> $r0(-734421915) 
$r0(725857251) -> .return(-734421915) 
