method: org.apache.fop.render.xml.XMLRendererMaker.getSupportedMimeTypes:1655446912
0(1655446912) -> 0(581332888) 
this(1655446912) -> this(581332888) 
0(1655446912) -> $r0(581332888) 
0(581332888) -> 0(1558738413) 
this(581332888) -> this(1558738413) 
$r0(581332888) -> $r0(1558738413) 
0(1558738413) -> 0(563497538) 
this(1558738413) -> this(563497538) 
$r0(1558738413) -> $r0(563497538) 
0(563497538) -> 0(-1655446912) 
this(563497538) -> this(-1655446912) 
$r0(563497538) -> $r0(-1655446912) 
$r0(563497538) -> .return(-1655446912) 
