method: org.apache.fop.area.inline.InlineArea$InlineAdjustingInfo.applyVariationFactor:1725169669
84701 -> 84702
84703 -> 84704
84702 -> 84705
84704 -> 84706
84705 -> 84707
84706 -> 84708
84707 -> 84709
84708 -> 84710
84709 -> 84711
84710 -> 84712
84711 -> 84713
84712 -> 84714
84713 -> 84715
84714 -> 84716
84715 -> 84717
84716 -> 84718
84717 -> 84719
84718 -> 84720
84719 -> 84721
84720 -> 84722
84721 -> 84723
84722 -> 84724
84723 -> 84725
84724 -> 84726
84723 -> 84727
