method: org.apache.fop.render.ps.PSTextPainter.selectAt:817201966
2210610 -> 2210611
2210612 -> 2210613
2210614 -> 2210615
2210611 -> 2210616
2210613 -> 2210617
2210615 -> 2210618
2210616 -> 2210619
2210617 -> 2210620
2210618 -> 2210621
2210619 -> 2210622
2210620 -> 2210623
2210621 -> 2210624
2210622 -> 2210625
2210623 -> 2210626
2210624 -> 2210627
2210625 -> 2210628
2210626 -> 2210629
2210627 -> 2210630
2210625 -> 2210631
