method: org.apache.fop.fonts.type1.PFMFile.load:1087717511
0(1087717511) -> 0(1827252197) 
this(1087717511) -> this(1827252197) 
inStream(1087717511) -> inStream(1827252197) 
0(1087717511) -> pfmBytes(1827252197) 
0(1087717511) -> bufin(1827252197) 
0(1087717511) -> in(1827252197) 
0(1087717511) -> b(1827252197) 
0(1087717511) -> $r0(1827252197) 
0(1087717511) -> bufin(1827252197) 
0(1087717511) -> $r1(1827252197) 
0(1087717511) -> $r2(1827252197) 
0(1087717511) -> $r3(1827252197) 
0(1087717511) -> $r4(1827252197) 
0(1087717511) -> $r5(1827252197) 
0(1087717511) -> $r6(1827252197) 
0(1827252197) -> 0(1611522879) 
this(1827252197) -> this(1611522879) 
inStream(1827252197) -> inStream(1611522879) 
pfmBytes(1827252197) -> pfmBytes(1611522879) 
bufin(1827252197) -> bufin(1611522879) 
in(1827252197) -> in(1611522879) 
b(1827252197) -> b(1611522879) 
$r0(1827252197) -> $r0(1611522879) 
bufin(1827252197) -> bufin(1611522879) 
$r1(1827252197) -> $r1(1611522879) 
$r2(1827252197) -> $r2(1611522879) 
$r3(1827252197) -> $r3(1611522879) 
$r4(1827252197) -> $r4(1611522879) 
$r5(1827252197) -> $r5(1611522879) 
$r6(1827252197) -> $r6(1611522879) 
0(1611522879) -> 0(454112359) 
this(1611522879) -> this(454112359) 
inStream(1611522879) -> inStream(454112359) 
pfmBytes(1611522879) -> pfmBytes(454112359) 
bufin(1611522879) -> bufin(454112359) 
in(1611522879) -> in(454112359) 
b(1611522879) -> b(454112359) 
$r0(1611522879) -> $r0(454112359) 
bufin(1611522879) -> bufin(454112359) 
$r1(1611522879) -> $r1(454112359) 
$r2(1611522879) -> $r2(454112359) 
$r3(1611522879) -> $r3(454112359) 
$r4(1611522879) -> $r4(454112359) 
$r5(1611522879) -> $r5(454112359) 
$r6(1611522879) -> $r6(454112359) 
0(454112359) -> 0(-454112359) 
this(454112359) -> this(-454112359) 
inStream(454112359) -> inStream(-454112359) 
bufin(454112359) -> bufin(-454112359) 
in(454112359) -> in(-454112359) 
b(454112359) -> b(-454112359) 
$r0(454112359) -> $r0(-454112359) 
bufin(454112359) -> bufin(-454112359) 
$r1(454112359) -> $r1(-454112359) 
$r2(454112359) -> $r2(-454112359) 
$r3(454112359) -> $r3(-454112359) 
$r4(454112359) -> $r4(-454112359) 
$r5(454112359) -> $r5(-454112359) 
$r6(454112359) -> $r6(-454112359) 
0(-454112359) -> 0(582688446) 
this(-454112359) -> this(582688446) 
inStream(-454112359) -> inStream(582688446) 
pfmBytes(-454112359) -> pfmBytes(582688446) 
bufin(-454112359) -> bufin(582688446) 
in(-454112359) -> in(582688446) 
b(-454112359) -> b(582688446) 
$r0(-454112359) -> $r0(582688446) 
bufin(-454112359) -> bufin(582688446) 
$r1(-454112359) -> $r1(582688446) 
$r2(-454112359) -> $r2(582688446) 
$r3(-454112359) -> $r3(582688446) 
$r4(-454112359) -> $r4(582688446) 
$r5(-454112359) -> $r5(582688446) 
$r6(-454112359) -> $r6(582688446) 
0(582688446) -> 0(719281602) 
this(582688446) -> this(719281602) 
inStream(582688446) -> bufin(719281602) 
inStream(582688446) -> inStream(719281602) 
pfmBytes(582688446) -> pfmBytes(719281602) 
in(582688446) -> in(719281602) 
b(582688446) -> b(719281602) 
$r0(582688446) -> $r0(719281602) 
$r1(582688446) -> $r1(719281602) 
$r2(582688446) -> $r2(719281602) 
$r3(582688446) -> $r3(719281602) 
$r4(582688446) -> $r4(719281602) 
$r5(582688446) -> $r5(719281602) 
$r6(582688446) -> $r6(719281602) 
0(719281602) -> 0(1348984064) 
this(719281602) -> this(1348984064) 
inStream(719281602) -> inStream(1348984064) 
pfmBytes(719281602) -> pfmBytes(1348984064) 
bufin(719281602) -> bufin(1348984064) 
in(719281602) -> in(1348984064) 
b(719281602) -> b(1348984064) 
bufin(719281602) -> bufin(1348984064) 
$r1(719281602) -> $r1(1348984064) 
$r2(719281602) -> $r2(1348984064) 
$r3(719281602) -> $r3(1348984064) 
$r4(719281602) -> $r4(1348984064) 
$r5(719281602) -> $r5(1348984064) 
$r6(719281602) -> $r6(1348984064) 
0(1348984064) -> 0(1390302269) 
this(1348984064) -> this(1390302269) 
inStream(1348984064) -> inStream(1390302269) 
pfmBytes(1348984064) -> pfmBytes(1390302269) 
bufin(1348984064) -> bufin(1390302269) 
in(1348984064) -> in(1390302269) 
b(1348984064) -> b(1390302269) 
$r0(1348984064) -> $r0(1390302269) 
bufin(1348984064) -> bufin(1390302269) 
$r1(1348984064) -> $r1(1390302269) 
$r2(1348984064) -> $r2(1390302269) 
$r3(1348984064) -> $r3(1390302269) 
$r4(1348984064) -> $r4(1390302269) 
$r5(1348984064) -> $r5(1390302269) 
$r6(1348984064) -> $r6(1390302269) 
0(1390302269) -> 0(40672076) 
this(1390302269) -> this(40672076) 
inStream(1390302269) -> inStream(40672076) 
pfmBytes(1390302269) -> pfmBytes(40672076) 
in(1390302269) -> in(40672076) 
b(1390302269) -> b(40672076) 
$r0(1390302269) -> bufin(40672076) 
$r0(1390302269) -> $r0(40672076) 
$r1(1390302269) -> $r1(40672076) 
$r2(1390302269) -> $r2(40672076) 
$r3(1390302269) -> $r3(40672076) 
$r4(1390302269) -> $r4(40672076) 
$r5(1390302269) -> $r5(40672076) 
$r6(1390302269) -> $r6(40672076) 
0(40672076) -> 0(193962609) 
this(40672076) -> this(193962609) 
inStream(40672076) -> inStream(193962609) 
pfmBytes(40672076) -> pfmBytes(193962609) 
bufin(40672076) -> bufin(193962609) 
in(40672076) -> in(193962609) 
b(40672076) -> b(193962609) 
$r0(40672076) -> $r0(193962609) 
bufin(40672076) -> bufin(193962609) 
$r2(40672076) -> $r2(193962609) 
$r3(40672076) -> $r3(193962609) 
$r4(40672076) -> $r4(193962609) 
$r5(40672076) -> $r5(193962609) 
$r6(40672076) -> $r6(193962609) 
0(193962609) -> 0(49393317) 
this(193962609) -> this(49393317) 
inStream(193962609) -> inStream(49393317) 
pfmBytes(193962609) -> pfmBytes(49393317) 
bufin(193962609) -> bufin(49393317) 
in(193962609) -> in(49393317) 
b(193962609) -> b(49393317) 
$r0(193962609) -> $r0(49393317) 
bufin(193962609) -> bufin(49393317) 
$r1(193962609) -> $r1(49393317) 
$r2(193962609) -> $r2(49393317) 
$r3(193962609) -> $r3(49393317) 
$r4(193962609) -> $r4(49393317) 
$r5(193962609) -> $r5(49393317) 
$r6(193962609) -> $r6(49393317) 
0(49393317) -> 0(442524250) 
this(49393317) -> this(442524250) 
inStream(49393317) -> inStream(442524250) 
pfmBytes(49393317) -> pfmBytes(442524250) 
bufin(49393317) -> bufin(442524250) 
b(49393317) -> b(442524250) 
$r0(49393317) -> $r0(442524250) 
bufin(49393317) -> bufin(442524250) 
$r1(49393317) -> in(442524250) 
$r1(49393317) -> $r1(442524250) 
$r2(49393317) -> $r2(442524250) 
$r3(49393317) -> $r3(442524250) 
$r4(49393317) -> $r4(442524250) 
$r5(49393317) -> $r5(442524250) 
$r6(49393317) -> $r6(442524250) 
0(442524250) -> 0(1074526584) 
this(442524250) -> this(1074526584) 
inStream(442524250) -> inStream(1074526584) 
pfmBytes(442524250) -> pfmBytes(1074526584) 
bufin(442524250) -> bufin(1074526584) 
in(442524250) -> in(1074526584) 
b(442524250) -> b(1074526584) 
$r0(442524250) -> $r0(1074526584) 
bufin(442524250) -> bufin(1074526584) 
$r1(442524250) -> $r1(1074526584) 
$r2(442524250) -> $r2(1074526584) 
$r3(442524250) -> $r3(1074526584) 
$r4(442524250) -> $r4(1074526584) 
$r5(442524250) -> $r5(1074526584) 
$r6(442524250) -> $r6(1074526584) 
0(1074526584) -> 0(-1074526584) 
this(1074526584) -> this(-1074526584) 
inStream(1074526584) -> inStream(-1074526584) 
pfmBytes(1074526584) -> pfmBytes(-1074526584) 
bufin(1074526584) -> bufin(-1074526584) 
in(1074526584) -> in(-1074526584) 
b(1074526584) -> b(-1074526584) 
$r0(1074526584) -> $r0(-1074526584) 
bufin(1074526584) -> bufin(-1074526584) 
$r1(1074526584) -> $r1(-1074526584) 
$r2(1074526584) -> $r2(-1074526584) 
$r3(1074526584) -> $r3(-1074526584) 
$r4(1074526584) -> $r4(-1074526584) 
$r5(1074526584) -> $r5(-1074526584) 
$r6(1074526584) -> $r6(-1074526584) 
0(-1074526584) -> 0(1525676397) 
this(-1074526584) -> this(1525676397) 
inStream(-1074526584) -> inStream(1525676397) 
pfmBytes(-1074526584) -> pfmBytes(1525676397) 
bufin(-1074526584) -> bufin(1525676397) 
in(-1074526584) -> in(1525676397) 
b(-1074526584) -> b(1525676397) 
$r0(-1074526584) -> $r0(1525676397) 
bufin(-1074526584) -> bufin(1525676397) 
$r1(-1074526584) -> $r1(1525676397) 
$r2(-1074526584) -> $r2(1525676397) 
$r3(-1074526584) -> $r3(1525676397) 
$r4(-1074526584) -> $r4(1525676397) 
$r5(-1074526584) -> $r5(1525676397) 
$r6(-1074526584) -> $r6(1525676397) 
0(1525676397) -> 0(-1525676397) 
this(1525676397) -> this(-1525676397) 
inStream(1525676397) -> inStream(-1525676397) 
pfmBytes(1525676397) -> pfmBytes(-1525676397) 
bufin(1525676397) -> bufin(-1525676397) 
in(1525676397) -> in(-1525676397) 
b(1525676397) -> b(-1525676397) 
$r0(1525676397) -> $r0(-1525676397) 
bufin(1525676397) -> bufin(-1525676397) 
$r1(1525676397) -> $r1(-1525676397) 
$r2(1525676397) -> $r2(-1525676397) 
$r3(1525676397) -> $r3(-1525676397) 
$r4(1525676397) -> $r4(-1525676397) 
$r5(1525676397) -> $r5(-1525676397) 
$r6(1525676397) -> $r6(-1525676397) 
0(-1525676397) -> 0(1117856346) 
this(-1525676397) -> this(1117856346) 
inStream(-1525676397) -> inStream(1117856346) 
pfmBytes(-1525676397) -> pfmBytes(1117856346) 
bufin(-1525676397) -> bufin(1117856346) 
in(-1525676397) -> in(1117856346) 
b(-1525676397) -> b(1117856346) 
$r0(-1525676397) -> $r0(1117856346) 
bufin(-1525676397) -> bufin(1117856346) 
$r1(-1525676397) -> $r1(1117856346) 
$r2(-1525676397) -> $r2(1117856346) 
$r3(-1525676397) -> $r3(1117856346) 
$r4(-1525676397) -> $r4(1117856346) 
$r5(-1525676397) -> $r5(1117856346) 
$r6(-1525676397) -> $r6(1117856346) 
0(1117856346) -> 0(619703219) 
this(1117856346) -> this(619703219) 
inStream(1117856346) -> inStream(619703219) 
pfmBytes(1117856346) -> pfmBytes(619703219) 
bufin(1117856346) -> bufin(619703219) 
in(1117856346) -> in(619703219) 
b(1117856346) -> b(619703219) 
$r0(1117856346) -> $r0(619703219) 
bufin(1117856346) -> bufin(619703219) 
$r1(1117856346) -> $r1(619703219) 
$r2(1117856346) -> $r2(619703219) 
$r3(1117856346) -> $r3(619703219) 
$r4(1117856346) -> $r4(619703219) 
$r5(1117856346) -> $r5(619703219) 
$r6(1117856346) -> $r6(619703219) 
0(1117856346) -> 0(1046023270) 
this(1117856346) -> this(1046023270) 
inStream(1117856346) -> inStream(1046023270) 
pfmBytes(1117856346) -> pfmBytes(1046023270) 
bufin(1117856346) -> bufin(1046023270) 
in(1117856346) -> in(1046023270) 
b(1117856346) -> b(1046023270) 
$r0(1117856346) -> $r0(1046023270) 
bufin(1117856346) -> bufin(1046023270) 
$r1(1117856346) -> $r1(1046023270) 
$r2(1117856346) -> $r2(1046023270) 
$r3(1117856346) -> $r3(1046023270) 
$r4(1117856346) -> $r4(1046023270) 
$r5(1117856346) -> $r5(1046023270) 
$r6(1117856346) -> $r6(1046023270) 
0(1046023270) -> 0(619703219) 
this(1046023270) -> this(619703219) 
inStream(1046023270) -> inStream(619703219) 
pfmBytes(1046023270) -> pfmBytes(619703219) 
bufin(1046023270) -> bufin(619703219) 
in(1046023270) -> in(619703219) 
b(1046023270) -> b(619703219) 
$r0(1046023270) -> $r0(619703219) 
bufin(1046023270) -> bufin(619703219) 
$r1(1046023270) -> $r1(619703219) 
$r2(1046023270) -> $r2(619703219) 
$r3(1046023270) -> $r3(619703219) 
$r4(1046023270) -> $r4(619703219) 
$r5(1046023270) -> $r5(619703219) 
$r6(1046023270) -> $r6(619703219) 
0(1046023270) -> 0(1211964548) 
this(1046023270) -> this(1211964548) 
