method: org.apache.fop.fo.properties.CommonTextDecoration.hasLineThrough:272979186
0(272979186) -> 0(1000064495) 
this(272979186) -> this(1000064495) 
0(1000064495) -> 0(1444853918) 
this(1000064495) -> this(1444853918) 
0(1444853918) -> 0(1210553046) 
this(1444853918) -> this(1210553046) 
0(1210553046) -> 0(504972444) 
this(1210553046) -> this(504972444) 
0(504972444) -> 0(533077110) 
this(504972444) -> this(533077110) 
0(504972444) -> 0(216493364) 
this(504972444) -> this(216493364) 
0(216493364) -> 0(766670730) 
this(216493364) -> this(766670730) 
0(766670730) -> 0(125212486) 
this(766670730) -> this(125212486) 
0(533077110) -> 0(125212486) 
this(533077110) -> this(125212486) 
0(125212486) -> 0(-272979186) 
this(125212486) -> this(-272979186) 
0(125212486) -> .return(-272979186) 
