method: org.apache.fop.fo.expr.PropertyTokenizer.nextDecimalPoint:560935530
0(560935530) -> 0(33128501) 
this(560935530) -> this(33128501) 
0(560935530) -> $r0(33128501) 
0(560935530) -> $r2(33128501) 
0(560935530) -> $r3(33128501) 
0(33128501) -> 0(1602105846) 
this(33128501) -> this(1602105846) 
$r0(33128501) -> $r0(1602105846) 
$r2(33128501) -> $r2(1602105846) 
$r3(33128501) -> $r3(1602105846) 
0(1602105846) -> 0(760372681) 
this(1602105846) -> this(760372681) 
$r0(1602105846) -> $r0(760372681) 
$r2(1602105846) -> $r2(760372681) 
$r3(1602105846) -> $r3(760372681) 
0(760372681) -> 0(2055949917) 
this(760372681) -> this(2055949917) 
$r0(760372681) -> $r0(2055949917) 
$r2(760372681) -> $r2(2055949917) 
$r3(760372681) -> $r3(2055949917) 
0(2055949917) -> 0(87021419) 
this(2055949917) -> this(87021419) 
$r0(2055949917) -> $r0(87021419) 
$r2(2055949917) -> $r2(87021419) 
$r3(2055949917) -> $r3(87021419) 
0(2055949917) -> 0(1321360045) 
this(2055949917) -> this(1321360045) 
$r0(2055949917) -> $r0(1321360045) 
$r2(2055949917) -> $r2(1321360045) 
$r3(2055949917) -> $r3(1321360045) 
0(1321360045) -> 0(1417456486) 
this(1321360045) -> this(1417456486) 
$r0(1321360045) -> $r0(1417456486) 
$r2(1321360045) -> $r2(1417456486) 
$r3(1321360045) -> $r3(1417456486) 
0(1417456486) -> 0(1155064031) 
this(1417456486) -> this(1155064031) 
$r0(1417456486) -> $r0(1155064031) 
$r2(1417456486) -> $r2(1155064031) 
$r3(1417456486) -> $r3(1155064031) 
0(1155064031) -> 0(-1155064031) 
this(1155064031) -> this(-1155064031) 
$r0(1155064031) -> $r0(-1155064031) 
$r2(1155064031) -> $r2(-1155064031) 
$r3(1155064031) -> $r3(-1155064031) 
0(-1155064031) -> 0(2056483784) 
this(-1155064031) -> this(2056483784) 
$r0(-1155064031) -> $r0(2056483784) 
$r2(-1155064031) -> $r2(2056483784) 
$r3(-1155064031) -> $r3(2056483784) 
0(2056483784) -> 0(-2056483784) 
this(2056483784) -> this(-2056483784) 
$r0(2056483784) -> $r0(-2056483784) 
$r2(2056483784) -> $r2(-2056483784) 
$r3(2056483784) -> $r3(-2056483784) 
0(-2056483784) -> 0(1721142870) 
this(-2056483784) -> this(1721142870) 
$r0(-2056483784) -> $r0(1721142870) 
$r2(-2056483784) -> $r2(1721142870) 
$r3(-2056483784) -> $r3(1721142870) 
0(1721142870) -> 0(87021419) 
this(1721142870) -> this(87021419) 
$r0(1721142870) -> $r0(87021419) 
$r2(1721142870) -> $r2(87021419) 
$r3(1721142870) -> $r3(87021419) 
0(1721142870) -> 0(1782484846) 
this(1721142870) -> this(1782484846) 
$r0(1721142870) -> $r0(1782484846) 
$r2(1721142870) -> $r2(1782484846) 
$r3(1721142870) -> $r3(1782484846) 
0(1782484846) -> 0(89232896) 
this(1782484846) -> this(89232896) 
$r0(1782484846) -> $r0(89232896) 
$r2(1782484846) -> $r2(89232896) 
$r3(1782484846) -> $r3(89232896) 
0(89232896) -> 0(793697466) 
this(89232896) -> this(793697466) 
$r0(89232896) -> $r0(793697466) 
$r2(89232896) -> $r2(793697466) 
$r3(89232896) -> $r3(793697466) 
0(793697466) -> 0(284489811) 
this(793697466) -> this(284489811) 
$r0(793697466) -> $r0(284489811) 
$r2(793697466) -> $r2(284489811) 
$r3(793697466) -> $r3(284489811) 
0(284489811) -> 0(1048417419) 
this(284489811) -> this(1048417419) 
$r0(284489811) -> $r0(1048417419) 
$r2(284489811) -> $r2(1048417419) 
$r3(284489811) -> $r3(1048417419) 
0(1048417419) -> 0(743087655) 
this(1048417419) -> this(743087655) 
$r0(1048417419) -> $r0(743087655) 
$r2(1048417419) -> $r2(743087655) 
$r3(1048417419) -> $r3(743087655) 
0(743087655) -> 0(1456810280) 
this(743087655) -> this(1456810280) 
$r0(743087655) -> $r0(1456810280) 
$r2(743087655) -> $r2(1456810280) 
$r3(743087655) -> $r3(1456810280) 
0(1456810280) -> 0(1621869034) 
this(1456810280) -> this(1621869034) 
$r0(1456810280) -> $r0(1621869034) 
$r2(1456810280) -> $r2(1621869034) 
$r3(1456810280) -> $r3(1621869034) 
0(1456810280) -> 0(2094712873) 
this(1456810280) -> this(2094712873) 
$r0(1456810280) -> $r0(2094712873) 
$r2(1456810280) -> $r2(2094712873) 
$r3(1456810280) -> $r3(2094712873) 
0(2094712873) -> 0(235014371) 
this(2094712873) -> this(235014371) 
$r0(2094712873) -> $r0(235014371) 
$r2(2094712873) -> $r2(235014371) 
$r3(2094712873) -> $r3(235014371) 
0(235014371) -> 0(664106564) 
this(235014371) -> this(664106564) 
$r0(235014371) -> $r0(664106564) 
$r2(235014371) -> $r2(664106564) 
$r3(235014371) -> $r3(664106564) 
0(664106564) -> 0(-664106564) 
this(664106564) -> this(-664106564) 
$r0(664106564) -> $r0(-664106564) 
$r2(664106564) -> $r2(-664106564) 
$r3(664106564) -> $r3(-664106564) 
0(-664106564) -> 0(1116515560) 
this(-664106564) -> this(1116515560) 
$r0(-664106564) -> $r0(1116515560) 
$r2(-664106564) -> $r2(1116515560) 
$r3(-664106564) -> $r3(1116515560) 
0(1116515560) -> 0(1621869034) 
this(1116515560) -> this(1621869034) 
$r0(1116515560) -> $r0(1621869034) 
$r2(1116515560) -> $r2(1621869034) 
$r3(1116515560) -> $r3(1621869034) 
0(1116515560) -> 0(965439827) 
this(1116515560) -> this(965439827) 
$r0(1116515560) -> $r0(965439827) 
$r2(1116515560) -> $r2(965439827) 
$r3(1116515560) -> $r3(965439827) 
0(965439827) -> 0(921058030) 
this(965439827) -> this(921058030) 
$r0(965439827) -> $r0(921058030) 
$r2(965439827) -> $r2(921058030) 
$r3(965439827) -> $r3(921058030) 
0(921058030) -> 0(1160182634) 
this(921058030) -> this(1160182634) 
$r0(921058030) -> $r0(1160182634) 
$r2(921058030) -> $r2(1160182634) 
$r3(921058030) -> $r3(1160182634) 
0(1160182634) -> 0(2080164998) 
this(1160182634) -> this(2080164998) 
$r0(1160182634) -> $r0(2080164998) 
$r2(1160182634) -> $r2(2080164998) 
$r3(1160182634) -> $r3(2080164998) 
0(2080164998) -> 0(299348226) 
this(2080164998) -> this(299348226) 
$r0(2080164998) -> $r0(299348226) 
$r2(2080164998) -> $r2(299348226) 
$r3(2080164998) -> $r3(299348226) 
0(299348226) -> 0(219970924) 
this(299348226) -> this(219970924) 
$r0(299348226) -> $r0(219970924) 
$r2(299348226) -> $r2(219970924) 
$r3(299348226) -> $r3(219970924) 
0(1621869034) -> 0(742923067) 
this(1621869034) -> this(742923067) 
$r0(1621869034) -> $r0(742923067) 
$r2(1621869034) -> $r2(742923067) 
$r3(1621869034) -> $r3(742923067) 
0(742923067) -> 0(2133991651) 
this(742923067) -> this(2133991651) 
$r0(742923067) -> $r0(2133991651) 
$r2(742923067) -> $r2(2133991651) 
$r3(742923067) -> $r3(2133991651) 
0(2133991651) -> 0(32998020) 
this(2133991651) -> this(32998020) 
$r0(2133991651) -> $r0(32998020) 
$r2(2133991651) -> $r2(32998020) 
$r3(2133991651) -> $r3(32998020) 
0(32998020) -> 0(1210974538) 
this(32998020) -> this(1210974538) 
$r0(32998020) -> $r0(1210974538) 
$r2(32998020) -> $r2(1210974538) 
$r3(32998020) -> $r3(1210974538) 
0(1210974538) -> 0(1146537547) 
this(1210974538) -> this(1146537547) 
$r0(1210974538) -> $r0(1146537547) 
$r2(1210974538) -> $r2(1146537547) 
$r3(1210974538) -> $r3(1146537547) 
0(1146537547) -> 0(485787898) 
this(1146537547) -> this(485787898) 
$r0(1146537547) -> $r0(485787898) 
$r2(1146537547) -> $r2(485787898) 
$r3(1146537547) -> $r3(485787898) 
0(485787898) -> 0(401016667) 
this(485787898) -> this(401016667) 
$r0(485787898) -> $r0(401016667) 
$r2(485787898) -> $r2(401016667) 
$r3(485787898) -> $r3(401016667) 
0(401016667) -> 0(1083437983) 
