method: org.apache.fop.render.rtf.rtflib.rtfdoc.RtfTextrun$RtfCloseGroupMark.<init>:1825552546
0(1825552546) -> 0(1213245720) 
this(1825552546) -> this(1213245720) 
l1(1825552546) -> l1(1213245720) 
parent(1825552546) -> parent(1213245720) 
w(1825552546) -> w(1213245720) 
0(1213245720) -> 0(663587775) 
this(1213245720) -> this(663587775) 
l1(1213245720) -> l1(663587775) 
parent(1213245720) -> parent(663587775) 
w(1213245720) -> w(663587775) 
0(663587775) -> 0(1037155554) 
this(663587775) -> this(1037155554) 
l1(663587775) -> l1(1037155554) 
parent(663587775) -> parent(1037155554) 
w(663587775) -> w(1037155554) 
0(1037155554) -> 0(348633379) 
this(1037155554) -> this(348633379) 
l1(1037155554) -> l1(348633379) 
parent(1037155554) -> parent(348633379) 
w(1037155554) -> w(348633379) 
0(348633379) -> 0(1432882975) 
this(348633379) -> this(1432882975) 
l1(348633379) -> l1(1432882975) 
parent(348633379) -> parent(1432882975) 
w(348633379) -> w(1432882975) 
0(1432882975) -> 0(1105126195) 
this(1432882975) -> this(1105126195) 
l1(1432882975) -> l1(1105126195) 
parent(1432882975) -> parent(1105126195) 
w(1432882975) -> w(1105126195) 
0(1105126195) -> 0(269896462) 
this(1105126195) -> this(269896462) 
l1(1105126195) -> l1(269896462) 
parent(1105126195) -> parent(269896462) 
w(1105126195) -> w(269896462) 
0(269896462) -> 0(-1825552546) 
this(269896462) -> this(-1825552546) 
l1(269896462) -> l1(-1825552546) 
parent(269896462) -> parent(-1825552546) 
w(269896462) -> w(-1825552546) 
0(269896462) -> .return(-1825552546) 
