method: org.apache.fop.area.AreaTreeParser$Handler$BeforeFloatMaker.<init>:1926960546
28998 -> 28999
29000 -> 29001
29002 -> 29003
29004 -> 29005
28999 -> 29006
29001 -> 29007
29003 -> 29008
29005 -> 29009
29006 -> 29010
29007 -> 29011
29008 -> 29012
29009 -> 29013
29010 -> 29014
29011 -> 29015
29012 -> 29016
29013 -> 29017
29014 -> 29018
29015 -> 29019
29016 -> 29020
29017 -> 29021
29018 -> 29022
29019 -> 29023
29020 -> 29024
29021 -> 29025
29018 -> 29026
