method: org.apache.fop.fonts.Font.getXHeight:1931964037
775912 -> 775913
775914 -> 775915
775912 -> 775916
775913 -> 775917
775915 -> 775918
775916 -> 775919
775917 -> 775920
775918 -> 775921
775919 -> 775922
775920 -> 775923
775921 -> 775924
775922 -> 775925
775923 -> 775926
775924 -> 775927
775925 -> 775928
775926 -> 775929
775927 -> 775930
775928 -> 775931
775929 -> 775932
775930 -> 775933
775931 -> 775934
775932 -> 775935
775933 -> 775936
775934 -> 775937
775932 -> 775938
