method: org.apache.fop.fo.extensions.xmp.RDFElement.<init>:666014285
0(666014285) -> 0(835914922) 
this(666014285) -> this(835914922) 
parent(666014285) -> parent(835914922) 
0(835914922) -> 0(384075380) 
this(835914922) -> this(384075380) 
parent(835914922) -> parent(384075380) 
0(384075380) -> 0(541337293) 
this(384075380) -> this(541337293) 
parent(384075380) -> parent(541337293) 
0(541337293) -> 0(1515154759) 
this(541337293) -> this(1515154759) 
parent(541337293) -> parent(1515154759) 
0(1515154759) -> 0(-666014285) 
this(1515154759) -> this(-666014285) 
parent(1515154759) -> parent(-666014285) 
0(1515154759) -> .return(-666014285) 
