method: org.apache.fop.fonts.base14.TimesRoman.getWidth:1948056986
709183 -> 709184
709185 -> 709186
709183 -> 709187
709184 -> 709188
709186 -> 709189
709187 -> 709190
709188 -> 709191
709189 -> 709192
709190 -> 709193
709191 -> 709194
709192 -> 709195
709193 -> 709196
709194 -> 709197
709195 -> 709198
709196 -> 709199
709197 -> 709200
709198 -> 709201
709199 -> 709202
709200 -> 709203
709201 -> 709204
709202 -> 709205
709203 -> 709206
709204 -> 709207
709205 -> 709208
709203 -> 709209
