method: org.apache.fop.fonts.LazyFont.isSymbolicFont:1578321017
821952 -> 821953
821954 -> 821955
821952 -> 821956
821953 -> 821957
821955 -> 821958
821956 -> 821959
821957 -> 821960
821958 -> 821961
821959 -> 821962
821960 -> 821963
821961 -> 821964
821962 -> 821965
821963 -> 821966
821964 -> 821967
821965 -> 821968
821966 -> 821969
821967 -> 821970
821968 -> 821971
821969 -> 821972
821970 -> 821973
821971 -> 821974
821969 -> 821975
