method: org.apache.fop.fonts.type1.AFMFile.setCapHeight:482989151
885045 -> 885046
885047 -> 885048
885049 -> 885050
885046 -> 885051
885048 -> 885052
885050 -> 885053
885051 -> 885054
885052 -> 885055
885053 -> 885056
885054 -> 885057
885055 -> 885058
885056 -> 885059
885057 -> 885060
885058 -> 885061
885059 -> 885062
885057 -> 885063
