method: org.apache.fop.render.xml.XMLRenderer.renderLineArea:1219951204
0(1219951204) -> 0(994480889) 
this(1219951204) -> this(994480889) 
line(1219951204) -> line(994480889) 
0(1219951204) -> $r0(994480889) 
0(1219951204) -> $r1(994480889) 
0(994480889) -> 0(375076822) 
this(994480889) -> this(375076822) 
line(994480889) -> line(375076822) 
$r0(994480889) -> $r0(375076822) 
$r1(994480889) -> $r1(375076822) 
0(375076822) -> 0(1180360253) 
this(375076822) -> this(1180360253) 
line(375076822) -> line(1180360253) 
$r0(375076822) -> $r0(1180360253) 
$r1(375076822) -> $r1(1180360253) 
0(1180360253) -> 0(2008324832) 
this(1180360253) -> this(2008324832) 
line(1180360253) -> line(2008324832) 
$r0(1180360253) -> $r0(2008324832) 
$r1(1180360253) -> $r1(2008324832) 
0(2008324832) -> 0(1622737379) 
this(2008324832) -> this(1622737379) 
line(2008324832) -> line(1622737379) 
$r0(2008324832) -> $r0(1622737379) 
$r1(2008324832) -> $r1(1622737379) 
0(1622737379) -> 0(208775667) 
this(1622737379) -> this(208775667) 
line(1622737379) -> line(208775667) 
$r0(1622737379) -> $r0(208775667) 
$r1(1622737379) -> $r1(208775667) 
0(208775667) -> 0(455172297) 
this(208775667) -> this(455172297) 
line(208775667) -> line(455172297) 
$r0(208775667) -> $r0(455172297) 
$r1(208775667) -> $r1(455172297) 
0(455172297) -> 0(744045065) 
this(455172297) -> this(744045065) 
line(455172297) -> line(744045065) 
$r0(455172297) -> $r0(744045065) 
$r1(455172297) -> $r1(744045065) 
0(744045065) -> 0(143772828) 
this(744045065) -> this(143772828) 
line(744045065) -> line(143772828) 
$r0(744045065) -> $r0(143772828) 
$r1(744045065) -> $r1(143772828) 
0(143772828) -> 0(51176886) 
this(143772828) -> this(51176886) 
line(143772828) -> line(51176886) 
$r0(143772828) -> $r0(51176886) 
$r1(143772828) -> $r1(51176886) 
0(51176886) -> 0(1136464202) 
this(51176886) -> this(1136464202) 
line(51176886) -> line(1136464202) 
$r0(51176886) -> $r0(1136464202) 
$r1(51176886) -> $r1(1136464202) 
0(1136464202) -> 0(-1219951204) 
this(1136464202) -> this(-1219951204) 
line(1136464202) -> line(-1219951204) 
$r0(1136464202) -> $r0(-1219951204) 
$r1(1136464202) -> $r1(-1219951204) 
0(1136464202) -> .return(-1219951204) 
