method: org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager.getWordChars:1240344718
1218501 -> 1218502
1218503 -> 1218504
1218505 -> 1218506
1218507 -> 1218508
1218502 -> 1218509
1218504 -> 1218510
1218506 -> 1218511
1218508 -> 1218512
1218509 -> 1218513
1218510 -> 1218514
1218511 -> 1218515
1218512 -> 1218516
1218513 -> 1218517
1218514 -> 1218518
1218515 -> 1218519
1218516 -> 1218520
1218517 -> 1218521
1218518 -> 1218522
1218519 -> 1218523
1218520 -> 1218524
1218517 -> 1218525
