method: org.apache.fop.fo.CharIterator.clone:1805606339
0(1805606339) -> 0(255215731) 
this(1805606339) -> this(255215731) 
0(1805606339) -> ex(255215731) 
0(1805606339) -> $r0(255215731) 
0(1805606339) -> $r1(255215731) 
0(255215731) -> 0(1621524755) 
this(255215731) -> this(1621524755) 
ex(255215731) -> ex(1621524755) 
$r0(255215731) -> $r0(1621524755) 
$r1(255215731) -> $r1(1621524755) 
0(1621524755) -> 0(-1621524755) 
this(1621524755) -> this(-1621524755) 
ex(1621524755) -> ex(-1621524755) 
$r1(1621524755) -> $r1(-1621524755) 
0(-1621524755) -> 0(1399076855) 
this(-1621524755) -> this(1399076855) 
ex(-1621524755) -> ex(1399076855) 
$r0(-1621524755) -> $r0(1399076855) 
$r1(-1621524755) -> $r1(1399076855) 
0(1399076855) -> 0(-1805606339) 
this(1399076855) -> this(-1805606339) 
ex(1399076855) -> ex(-1805606339) 
$r0(1399076855) -> $r0(-1805606339) 
$r1(1399076855) -> $r1(-1805606339) 
$r0(1399076855) -> .return(-1805606339) 
0(1486250982) -> 0(1713453116) 
this(1486250982) -> this(1713453116) 
$r0(1486250982) -> $r0(1713453116) 
$r1(1486250982) -> ex(1713453116) 
$r1(1486250982) -> $r1(1713453116) 
0(1713453116) -> 0(-1805606339) 
this(1713453116) -> this(-1805606339) 
ex(1713453116) -> ex(-1805606339) 
$r0(1713453116) -> $r0(-1805606339) 
$r1(1713453116) -> $r1(-1805606339) 
0(1713453116) -> .return(-1805606339) 
