method: org.apache.fop.area.BookmarkData.getCount:591774784
73126 -> 73127
73128 -> 73129
73126 -> 73130
73127 -> 73131
73129 -> 73132
73130 -> 73133
73131 -> 73134
73132 -> 73135
73133 -> 73136
73134 -> 73137
73135 -> 73138
73136 -> 73139
73137 -> 73140
73138 -> 73141
73139 -> 73142
73140 -> 73143
73141 -> 73144
73142 -> 73145
73140 -> 73146
