method: org.apache.fop.util.CommandLineLogger.isInfoEnabled:1752458455
0(1752458455) -> 0(1319859008) 
this(1752458455) -> this(1319859008) 
0(1319859008) -> 0(1230837894) 
this(1319859008) -> this(1230837894) 
0(1230837894) -> 0(299687588) 
this(1230837894) -> this(299687588) 
0(299687588) -> 0(1049244132) 
this(299687588) -> this(1049244132) 
0(299687588) -> 0(1000139301) 
this(299687588) -> this(1000139301) 
0(1000139301) -> 0(986726838) 
this(1000139301) -> this(986726838) 
0(986726838) -> 0(1657901007) 
this(986726838) -> this(1657901007) 
0(1049244132) -> 0(1657901007) 
this(1049244132) -> this(1657901007) 
0(1657901007) -> 0(-1752458455) 
this(1657901007) -> this(-1752458455) 
0(1657901007) -> .return(-1752458455) 
