method: org.apache.fop.layoutmgr.list.ListBlockLayoutManager.<init>:278120093
0(278120093) -> 0(687846829) 
this(278120093) -> this(687846829) 
node(278120093) -> node(687846829) 
0(687846829) -> 0(737183202) 
this(687846829) -> this(737183202) 
node(687846829) -> node(737183202) 
0(737183202) -> 0(1855374896) 
this(737183202) -> this(1855374896) 
node(737183202) -> node(1855374896) 
0(1855374896) -> 0(1823322632) 
this(1855374896) -> this(1823322632) 
node(1855374896) -> node(1823322632) 
0(1823322632) -> 0(-278120093) 
this(1823322632) -> this(-278120093) 
node(1823322632) -> node(-278120093) 
0(1823322632) -> .return(-278120093) 
